schema_version,method,seed,seeds,warmup_steps,burn_in_steps,steps_per_draw,dt,equilibrium_initialized,initialization_method,n_draws_per_chain,n_chains,trace_start,trace_stop,trace_interval,wallclock_s,gradient_evals,potential_evals,score_quadrature_evals,worst_basin_name,worst_basin_ess,worst_basin_ess_per_second,worst_basin_ess_per_gradient_eval,worst_basin_ess_per_potential_eval,worst_basin_ess_per_score_quadrature_eval,label_transition_count,no_label_transition_chain_count,all_chains_no_label_transition,kind,name,index,mean,target,signed_bias,absolute_bias,sample_sd,iat,iat_saved_draws,iat_sampler_time,iat_min_chain,iat_median_chain,iat_max_chain,ess,rhat,mcse,constant_chain_count,finite_iat_chain_count,ess_per_second,ess_per_gradient_eval,ess_per_potential_eval,ess_per_score_quadrature_eval,basin_id,basin_transition_count,no_basin_transition_chain_count,unvisited_chain_count,always_in_basin_chain_count,unvisited
1,ULA,,"[0, 1, 2, 3]",20,20000,20,0.005,False,numerical_inverse_cdf:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,50.23123221471906,1280000.0,0.0,0.0,basin_0,0.0,0.0,0.0,,,0,32,True,basin,basin_0,0,0.65625,0.5,0.15625,0.15625,0.47496630120551975,inf,inf,inf,inf,inf,inf,0.0,7401045371357105.0,,32,0,0.0,0.0,,,0.0,0.0,32.0,11.0,21.0,False
1,ULA,,"[0, 1, 2, 3]",20,20000,20,0.005,False,numerical_inverse_cdf:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,50.23123221471906,1280000.0,0.0,0.0,basin_0,0.0,0.0,0.0,,,0,32,True,basin,basin_1,1,0.34375,0.5,-0.15625,0.15625,0.47496630120551975,inf,inf,inf,inf,inf,inf,0.0,7401045371357105.0,,32,0,0.0,0.0,,,1.0,0.0,32.0,21.0,11.0,False
1,ULA,,"[0, 1, 2, 3]",20,20000,20,0.005,False,numerical_inverse_cdf:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,50.23123221471906,1280000.0,0.0,0.0,basin_0,0.0,0.0,0.0,,,0,32,True,energy,energy,0,0.06743345284057543,0.06716288159709786,0.00027057124347756867,0.00027057124347756867,0.0959610481832732,2.159934251730003,2.159934251730003,0.215993425172988,1.3889519039804217,2.1392978962916827,4.117303771603669,14815.265776895545,1.0006400592181768,0.0007883884618196813,0,32,294.94131685971837,0.011574426388199645,,,,,,,,
1,ULA,,"[0, 1, 2, 3]",20,20000,20,0.005,False,numerical_inverse_cdf:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,50.23123221471906,1280000.0,0.0,0.0,basin_0,0.0,0.0,0.0,,,0,32,True,cv,x,0,-0.305046314129404,0.005445131639781113,-0.3104914457691851,0.3104914457691851,0.934857196545167,3.1703169527048543,3.1703169527048543,0.31703169527046743,2.294506120704835,3.1772812619580435,5.033626122197249,10093.628011766523,1.5911486637309384,0.009305112494937914,0,32,200.94326909242787,0.007885646884192596,,,,,,,,
1,MALA,,"[0, 1, 2, 3]",20,20000,20,0.005,False,numerical_inverse_cdf:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,95.28739611711353,1280000.0,1280000.0,0.0,basin_0,0.0,0.0,0.0,0.0,,0,32,True,basin,basin_0,0,0.625,0.5,0.125,0.125,0.4841304828738209,inf,inf,inf,inf,inf,inf,0.0,1.5283060579728444e+16,,32,0,0.0,0.0,0.0,,0.0,0.0,32.0,12.0,20.0,False
1,MALA,,"[0, 1, 2, 3]",20,20000,20,0.005,False,numerical_inverse_cdf:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,95.28739611711353,1280000.0,1280000.0,0.0,basin_0,0.0,0.0,0.0,0.0,,0,32,True,basin,basin_1,1,0.375,0.5,-0.125,0.125,0.4841304828738209,inf,inf,inf,inf,inf,inf,0.0,1.5283060579728444e+16,,32,0,0.0,0.0,0.0,,1.0,0.0,32.0,20.0,12.0,False
1,MALA,,"[0, 1, 2, 3]",20,20000,20,0.005,False,numerical_inverse_cdf:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,95.28739611711353,1280000.0,1280000.0,0.0,basin_0,0.0,0.0,0.0,0.0,,0,32,True,energy,energy,0,0.06764098724155912,0.06716288159709786,0.0004781056444612547,0.0004781056444612547,0.09634145388452284,2.1521983512661937,2.1521983512661937,0.21521983512660714,1.3707465738824474,2.18735724701704,4.787289498082353,14868.51803467537,1.001220670492984,0.0007900950737344594,0,32,156.03866450921936,0.011616029714590132,0.011616029714590132,,,,,,,
1,MALA,,"[0, 1, 2, 3]",20,20000,20,0.005,False,numerical_inverse_cdf:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,95.28739611711353,1280000.0,1280000.0,0.0,basin_0,0.0,0.0,0.0,0.0,,0,32,True,cv,x,0,-0.24250467408167395,0.005445131639781113,-0.24794980572145506,0.24794980572145506,0.9506053707162366,3.211556451574388,3.211556451574388,0.32115564515742057,2.050144528080608,3.443435467041737,5.085225823236601,9964.016040979997,1.6192327779726434,0.009523203276623544,0,32,104.56803782038146,0.007784387532015623,0.007784387532015623,,,,,,,
1,FLA,,"[0, 1, 2, 3]",20,20000,20,0.005,False,numerical_inverse_cdf:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,65.95471605658531,1280000.0,0.0,0.0,basin_0,597.8013931368705,9.063815734177245,0.0004670323383881801,,,507,0,False,basin,basin_0,0,0.487375,0.5,-0.012624999999999997,0.012624999999999997,0.49984839415370286,53.529483817501564,53.529483817501564,5.352948381749852,31.906811971995047,54.81562905548114,144.47273657289003,597.8013931368705,1.0848210662073465,0.020443716028723573,0,32,9.063815734177245,0.0004670323383881801,,,0.0,507.0,0.0,0.0,0.0,False
1,FLA,,"[0, 1, 2, 3]",20,20000,20,0.005,False,numerical_inverse_cdf:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,65.95471605658531,1280000.0,0.0,0.0,basin_0,597.8013931368705,9.063815734177245,0.0004670323383881801,,,507,0,False,basin,basin_1,1,0.512625,0.5,0.012624999999999997,0.012624999999999997,0.49984839415370286,53.529483817501564,53.529483817501564,5.352948381749852,31.90681197199504,54.815629055481146,144.47273657289003,597.8013931368705,1.0848210662073465,0.020443716028723573,0,32,9.063815734177245,0.0004670323383881801,,,1.0,507.0,0.0,0.0,0.0,False
